microbe,status,taxonomy_level,nonzero_fraction,mean_nonzero_abund,std_abund,prevalence_datasets,cv_across_datasets,mean_MI_with_target
k__Bacteria;p__Bacteroidetes;c__CFGB540,dropped,class,0.012466607301869992,0.5502239285714287,0.14509086173928748,0.2777777777777778,1.7822570209660586,0.019394505868724952
k__Bacteria;p__Bacteroidetes;c__CFGB540;o__OFGB540,dropped,order,0.012466607301869992,0.5502239457142857,0.14509086173081542,0.2777777777777778,1.7822570209660586,0.043919776946940735
k__Bacteria;p__Bacteroidetes;c__CFGB540;o__OFGB540;f__FGB540,dropped,family,0.012466607301869992,0.5502239457142857,0.14509086173081542,0.2777777777777778,1.7822570209660586,0.02132811733389699
k__Bacteria;p__Bacteroidetes;c__CFGB540;o__OFGB540;f__FGB540;g__GGB1109,dropped,genus,0.008459483526268923,0.6770978947368421,0.14298746779991284,0.2777777777777778,1.8659461851331216,0.004819853830656803
k__Bacteria;p__Bacteroidetes;c__CFGB540;o__OFGB540;f__FGB540;g__GGB1109;s__GGB1109_SGB1423,dropped,species,0.008459483526268923,0.6770978947368421,0.14298746779991284,0.2777777777777778,1.8659461851331216,0.0394199463754959
k__Bacteria;p__Bacteroidetes;c__CFGB540;o__OFGB540;f__FGB540;g__GGB1110,dropped,genus,0.004007123775601068,0.2823788888888889,0.02487791252872742,0.16666666666666666,2.3918536163266246,0.044441026505593346
k__Bacteria;p__Bacteroidetes;c__CFGB540;o__OFGB540;f__FGB540;g__GGB1110;s__GGB1110_SGB1424,dropped,species,0.004007123775601068,0.2823788888888889,0.02487791252872742,0.16666666666666666,2.3918536163266246,0.02660669925474975
k__Bacteria;p__Bacteroidetes;c__CFGB544,dropped,class,0.00578806767586821,0.44518230769230754,0.07533410646296848,0.2222222222222222,2.382260468535648,0.03427815501326564
k__Bacteria;p__Bacteroidetes;c__CFGB544;o__OFGB544,dropped,order,0.00578806767586821,0.44518230769230754,0.07533410646296848,0.2222222222222222,2.382260468535648,0.00984103144787731
k__Bacteria;p__Bacteroidetes;c__CFGB544;o__OFGB544;f__FGB544,dropped,family,0.00578806767586821,0.44518230769230754,0.07533410646296848,0.2222222222222222,2.382260468535648,0.022281184519539865
k__Bacteria;p__Bacteroidetes;c__CFGB544;o__OFGB544;f__FGB544;g__GGB1123,dropped,genus,0.00578806767586821,0.44518230769230754,0.07533410646296848,0.2222222222222222,2.382260468535648,0.0027896048369369358
k__Bacteria;p__Bacteroidetes;c__CFGB544;o__OFGB544;f__FGB544;g__GGB1123;s__GGB1123_SGB1437,dropped,species,0.00578806767586821,0.44518230769230754,0.07533410646296848,0.2222222222222222,2.382260468535648,0.023694772304166084
k__Bacteria;p__Bacteroidetes;c__CFGB575,dropped,class,0.0004452359750667854,1.90911,0.04028339608380261,0.05555555555555555,4.242640687119286,0.012190830565862388
k__Bacteria;p__Bacteroidetes;c__CFGB575;o__OFGB575,dropped,order,0.0004452359750667854,1.90911,0.04028339608380261,0.05555555555555555,4.242640687119286,0.0050032970484902885
k__Bacteria;p__Bacteroidetes;c__CFGB575;o__OFGB575;f__FGB575,dropped,family,0.0004452359750667854,1.90911,0.04028339608380261,0.05555555555555555,4.242640687119286,0.02544561295504901
k__Bacteria;p__Bacteroidetes;c__CFGB575;o__OFGB575;f__FGB575;g__GGB1213,dropped,genus,0.0004452359750667854,1.90911,0.04028339608380261,0.05555555555555555,4.242640687119286,0.02170374960149007
k__Bacteria;p__Bacteroidetes;c__CFGB575;o__OFGB575;f__FGB575;g__GGB1213;s__GGB1213_SGB1579,dropped,species,0.0004452359750667854,1.90911,0.04028339608380261,0.05555555555555555,4.242640687119286,0.02301372302586607
k__Bacteria;p__Bacteroidetes;c__CFGB602,dropped,class,0.06589492430988424,0.17412739424324325,0.07635855501119974,0.2777777777777778,1.7958368209760591,0.008103791862082387
k__Bacteria;p__Bacteroidetes;c__CFGB602;o__OFGB602,dropped,order,0.06589492430988424,0.17412739424324325,0.07635855501119974,0.2777777777777778,1.7958368209760591,0.012557898333217469
k__Bacteria;p__Bacteroidetes;c__CFGB602;o__OFGB602;f__FGB602,dropped,family,0.06589492430988424,0.17412739499324323,0.07635855572256117,0.2777777777777778,1.7958368209760591,0.0052973590317027365
k__Bacteria;p__Bacteroidetes;c__CFGB602;o__OFGB602;f__FGB602;g__GGB1420,dropped,genus,0.06322350845948353,0.17742147887323942,0.07593787152800197,0.2777777777777778,1.8086635412293266,0.013359670119699081
k__Bacteria;p__Bacteroidetes;c__CFGB602;o__OFGB602;f__FGB602;g__GGB1420;s__GGB1420_SGB1957,dropped,species,0.06322350845948353,0.17742147887323942,0.07593787152800197,0.2777777777777778,1.8086635412293266,0.012992934153363223
k__Bacteria;p__Bacteroidetes;c__CFGB602;o__OFGB602;f__FGB602;g__GGB1421,dropped,genus,0.0026714158504007124,0.09611000000000001,0.00833666123085963,0.2222222222222222,1.9777949851051644,0.007468770653325407
k__Bacteria;p__Bacteroidetes;c__CFGB602;o__OFGB602;f__FGB602;g__GGB1421;s__GGB1421_SGB1958,dropped,species,0.0008904719501335708,0.18518500000000002,0.007776079423017345,0.1111111111111111,2.9555530984313343,0.020173549085319195
k__Bacteria;p__Bacteroidetes;c__CFGB602;o__OFGB602;f__FGB602;g__GGB1421;s__GGB1421_SGB1959,dropped,species,0.002226179875333927,0.04126,0.0030011670703129216,0.2222222222222222,2.064042474686103,0.01731297286215918
k__Bacteria;p__Bacteroidetes;c__CFGB618,dropped,class,0.011130899376669634,0.013052,0.0025204343647007147,0.3333333333333333,1.7789868727131797,0.025744162481193246
k__Bacteria;p__Bacteroidetes;c__CFGB618;o__OFGB618,dropped,order,0.011130899376669634,0.013052104319999997,0.0025204370384308214,0.3333333333333333,1.7789868727131797,0.008463245799578982
k__Bacteria;p__Bacteroidetes;c__CFGB618;o__OFGB618;f__FGB618,dropped,family,0.011130899376669634,0.013052104359999999,0.0025204370394642105,0.3333333333333333,1.7789868727131797,0.01292201350280261
k__Bacteria;p__Bacteroidetes;c__CFGB618;o__OFGB618;f__FGB618;g__GGB1455,dropped,genus,0.006678539626001781,0.01660733333333333,0.002332918341079501,0.3333333333333333,1.7084473001230267,0.011662045089113471
k__Bacteria;p__Bacteroidetes;c__CFGB618;o__OFGB618;f__FGB618;g__GGB1455;s__GGB1455_SGB2018,dropped,species,0.006678539626001781,0.01660733333333333,0.002332918341079501,0.3333333333333333,1.7084473001230267,0.019762969004588155
k__Bacteria;p__Bacteroidetes;c__CFGB618;o__OFGB618;f__FGB618;g__GGB1456,dropped,genus,0.006678539626001781,0.005145333333333334,0.0007096303625579463,0.2777777777777778,1.827434080481844,0.01224350135793491
k__Bacteria;p__Bacteroidetes;c__CFGB618;o__OFGB618;f__FGB618;g__GGB1456;s__GGB1456_SGB2019,dropped,species,0.006678539626001781,0.005145333333333334,0.0007096303625579463,0.2777777777777778,1.827434080481844,0.03521296128834502
k__Bacteria;p__Bacteroidetes;c__CFGB636,dropped,class,0.003561887800534283,0.1966725,0.01941174409272973,0.2222222222222222,2.2650599876907993,0.012421654662520942
k__Bacteria;p__Bacteroidetes;c__CFGB636;o__OFGB636,dropped,order,0.003561887800534283,0.1966725,0.01941174409272973,0.2222222222222222,2.2650599876907993,0.015943898544604842
k__Bacteria;p__Bacteroidetes;c__CFGB636;o__OFGB636;f__FGB636,dropped,family,0.003561887800534283,0.1966725,0.01941174409272973,0.2222222222222222,2.2650599876907993,0.023873857705438616
k__Bacteria;p__Bacteroidetes;c__CFGB636;o__OFGB636;f__FGB636;g__GGB14001,dropped,genus,0.0004452359750667854,0.00464,9.790685598464422e-05,0.05555555555555555,4.242640687119284,0.010455872560684188
k__Bacteria;p__Bacteroidetes;c__CFGB636;o__OFGB636;f__FGB636;g__GGB14001;s__GGB14001_SGB21428,dropped,species,0.0004452359750667854,0.00464,9.790685598464422e-05,0.05555555555555555,4.242640687119284,0.026542748304829656
k__Bacteria;p__Bacteroidetes;c__CFGB636;o__OFGB636;f__FGB636;g__GGB1554,dropped,genus,0.003116651825467498,0.2241057142857143,0.019411571552619217,0.16666666666666666,2.752501751772755,0.02901918248188479
k__Bacteria;p__Bacteroidetes;c__CFGB636;o__OFGB636;f__FGB636;g__GGB1554;s__GGB1554_SGB2141,dropped,species,0.003116651825467498,0.2241057142857143,0.019411571552619217,0.16666666666666666,2.752501751772755,0.006727584793699667
k__Bacteria;p__Bacteroidetes;c__CFGB637,dropped,class,0.005342831700801425,0.43881166666666666,0.059276307989038504,0.2222222222222222,2.406149926255155,0.008659742358437871
k__Bacteria;p__Bacteroidetes;c__CFGB637;o__OFGB637,dropped,order,0.005342831700801425,0.43881166666666666,0.059276307989038504,0.2222222222222222,2.406149926255155,0.01239915572017295
k__Bacteria;p__Bacteroidetes;c__CFGB637;o__OFGB637;f__FGB637,dropped,family,0.005342831700801425,0.43881166666666666,0.059276307989038504,0.2222222222222222,2.406149926255155,0.031895392016130425
k__Bacteria;p__Bacteroidetes;c__CFGB637;o__OFGB637;f__FGB637;g__GGB1556,dropped,genus,0.0017809439002671415,0.5419275,0.043574846465602717,0.1111111111111111,3.4822892003523545,0.014990821001457948
k__Bacteria;p__Bacteroidetes;c__CFGB637;o__OFGB637;f__FGB637;g__GGB1556;s__GGB1556_SGB2143,dropped,species,0.0017809439002671415,0.5419275,0.043574846465602717,0.1111111111111111,3.4822892003523545,0.013114911372390084
k__Bacteria;p__Bacteroidetes;c__CFGB637;o__OFGB637;f__FGB637;g__GGB1559,dropped,genus,0.0004452359750667854,0.52593,0.011097446717242226,0.05555555555555555,4.242640687119286,0.04066318712769559
k__Bacteria;p__Bacteroidetes;c__CFGB637;o__OFGB637;f__FGB637;g__GGB1559;s__GGB1559_SGB2146,dropped,species,0.0004452359750667854,0.52593,0.011097446717242226,0.05555555555555555,4.242640687119286,0.01341960420156707
k__Bacteria;p__Bacteroidetes;c__CFGB637;o__OFGB637;f__FGB637;g__GGB1562,dropped,genus,0.003116651825467498,0.3625528571428572,0.03833226594547085,0.1111111111111111,2.920822295775969,0.014390652811055102
k__Bacteria;p__Bacteroidetes;c__CFGB637;o__OFGB637;f__FGB637;g__GGB1562;s__GGB1562_SGB2149,dropped,species,0.003116651825467498,0.3625528571428572,0.03833226594547085,0.1111111111111111,2.920822295775969,0.018537865626056284
k__Bacteria;p__Bacteroidetes;c__CFGB637;o__OFGB637;f__FGB637;g__GGB27849,dropped,genus,0.0004452359750667854,0.0042,8.862258515851415e-05,0.05555555555555555,4.242640687119284,0.006923718262923974
k__Bacteria;p__Bacteroidetes;c__CFGB637;o__OFGB637;f__FGB637;g__GGB27849;s__GGB27849_SGB40283,dropped,species,0.0004452359750667854,0.0042,8.862258515851415e-05,0.05555555555555555,4.242640687119284,0.021604135389637208
k__Bacteria;p__Bacteroidetes;c__CFGB637;o__OFGB637;f__FGB637;g__GGB27851,dropped,genus,0.0004452359750667854,0.01359,0.00028675736483433517,0.05555555555555555,4.242640687119284,0.022843898584532365
k__Bacteria;p__Bacteroidetes;c__CFGB637;o__OFGB637;f__FGB637;g__GGB27851;s__GGB27851_SGB40285,dropped,species,0.0004452359750667854,0.01359,0.00028675736483433517,0.05555555555555555,4.242640687119284,0.004050294169392458
k__Bacteria;p__Bacteroidetes;c__CFGB637;o__OFGB637;f__FGB637;g__GGB27860,dropped,genus,0.0004452359750667854,0.01644,0.0003468941190490412,0.05555555555555555,4.242640687119285,0.006402849709928764
k__Bacteria;p__Bacteroidetes;c__CFGB637;o__OFGB637;f__FGB637;g__GGB27860;s__GGB27860_SGB40294,dropped,species,0.0004452359750667854,0.01644,0.0003468941190490412,0.05555555555555555,4.242640687119285,0.011366593110424917
k__Bacteria;p__Bacteroidetes;c__CFGB640,dropped,class,0.003116651825467498,0.08394571428571428,0.006274556144012412,0.1111111111111111,3.737120189845643,0.008427371428882372
k__Bacteria;p__Bacteroidetes;c__CFGB640;o__OFGB640,dropped,order,0.003116651825467498,0.08394571428571428,0.006274556144012412,0.1111111111111111,3.737120189845643,0.014098464812989937
k__Bacteria;p__Bacteroidetes;c__CFGB640;o__OFGB640;f__FGB640,dropped,family,0.003116651825467498,0.08394571428571428,0.006274556144012412,0.1111111111111111,3.737120189845643,0.016873051071619242
k__Bacteria;p__Bacteroidetes;c__CFGB640;o__OFGB640;f__FGB640;g__GGB1566,dropped,genus,0.003116651825467498,0.08394571428571428,0.006274556144012412,0.1111111111111111,3.737120189845643,0.007975379215061822
k__Bacteria;p__Bacteroidetes;c__CFGB640;o__OFGB640;f__FGB640;g__GGB1566;s__GGB1566_SGB2153,dropped,species,0.003116651825467498,0.08394571428571428,0.006274556144012412,0.1111111111111111,3.737120189845643,0.014399310615859855
k__Bacteria;p__Bacteroidetes;c__CFGB671,dropped,class,0.0017809439002671415,0.1017425,0.007989796719325041,0.16666666666666666,2.595646987047261,0.010415550820154648
k__Bacteria;p__Bacteroidetes;c__CFGB671;o__OFGB671,dropped,order,0.0017809439002671415,0.1017425,0.007989796719325041,0.16666666666666666,2.595646987047261,0.027475744655169183
k__Bacteria;p__Bacteroidetes;c__CFGB671;o__OFGB671;f__FGB671,dropped,family,0.0017809439002671415,0.1017425,0.007989796719325041,0.16666666666666666,2.595646987047261,0.015774090169523997
k__Bacteria;p__Bacteroidetes;c__CFGB671;o__OFGB671;f__FGB671;g__GGB1669,dropped,genus,0.0017809439002671415,0.1017425,0.007989796719325041,0.16666666666666666,2.595646987047261,0.03335468966908421
k__Bacteria;p__Bacteroidetes;c__CFGB671;o__OFGB671;f__FGB671;g__GGB1669;s__GGB1669_SGB2285,dropped,species,0.0017809439002671415,0.1017425,0.007989796719325041,0.16666666666666666,2.595646987047261,0.014127151881793653
k__Bacteria;p__Bacteroidetes;c__CFGB7529,dropped,class,0.0008904719501335708,0.04486,0.0017657508032416682,0.05555555555555555,4.242640687119286,0.015269516359508776
k__Bacteria;p__Bacteroidetes;c__CFGB7529;o__OFGB7529,dropped,order,0.0008904719501335708,0.04486,0.0017657508032416682,0.05555555555555555,4.242640687119286,0.01548366246770488
k__Bacteria;p__Bacteroidetes;c__CFGB7529;o__OFGB7529;f__FGB7529,dropped,family,0.0008904719501335708,0.04486,0.0017657508032416682,0.05555555555555555,4.242640687119286,0.001033522800552741
k__Bacteria;p__Bacteroidetes;c__CFGB7529;o__OFGB7529;f__FGB7529;g__GGB24019,dropped,genus,0.0008904719501335708,0.04486,0.0017657508032416682,0.05555555555555555,4.242640687119286,0.012600962674342683
k__Bacteria;p__Bacteroidetes;c__CFGB7529;o__OFGB7529;f__FGB7529;g__GGB24019;s__GGB24019_SGB35786,dropped,species,0.0008904719501335708,0.04486,0.0017657508032416682,0.05555555555555555,4.242640687119286,0.020633556423765773
k__Bacteria;p__Bacteroidetes;c__CFGB9395,dropped,class,0.0004452359750667854,0.00063,1.3293387773777123e-05,0.05555555555555555,4.242640687119284,0.01705526212158069
k__Bacteria;p__Bacteroidetes;c__CFGB9395;o__OFGB9395,dropped,order,0.0004452359750667854,0.00063,1.3293387773777123e-05,0.05555555555555555,4.242640687119284,0.022165414715990782
k__Bacteria;p__Bacteroidetes;c__CFGB9395;o__OFGB9395;f__FGB9395,dropped,family,0.0004452359750667854,0.00063,1.3293387773777123e-05,0.05555555555555555,4.242640687119284,0.03542547365905624
k__Bacteria;p__Bacteroidetes;c__CFGB9395;o__OFGB9395;f__FGB9395;g__GGB27929,dropped,genus,0.0004452359750667854,0.00063,1.3293387773777123e-05,0.05555555555555555,4.242640687119284,0.022072466076312473
k__Bacteria;p__Bacteroidetes;c__CFGB9395;o__OFGB9395;f__FGB9395;g__GGB27929;s__GGB27929_SGB40368,dropped,species,0.0004452359750667854,0.00063,1.3293387773777123e-05,0.05555555555555555,4.242640687119284,0.019610966659960125
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia,dropped,class,0.07524487978628673,0.061224073437869814,0.0365870247673398,0.3333333333333333,1.7118661971867961,0.017542826666172677
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales,dropped,order,0.07524487978628673,0.061224073437869814,0.0365870247673398,0.3333333333333333,1.7118661971867961,0.045523666186364865
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae,dropped,family,0.0026714158504007124,0.10423473566666668,0.011720115906238587,0.2222222222222222,1.9841453463451255,0.02154727340296519
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__GGB5975,dropped,genus,0.0026714158504007124,0.10423333333333333,0.011720107177539506,0.2222222222222222,1.9841453463451255,0.017904645563683513
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__GGB5975;s__GGB5975_SGB8592,dropped,species,0.0026714158504007124,0.10423333333333333,0.011720107177539506,0.2222222222222222,1.9841453463451255,0.02562915772541586
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriales_unclassified,dropped,family,0.07257346393588603,0.05949975460122699,0.03398342733082165,0.3333333333333333,1.735775199892819,0.019219593046323938
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriales_unclassified;g__Flavobacteriales_unclassified,dropped,genus,0.031611754229741766,0.07149830985915494,0.030068072323295985,0.3333333333333333,2.159605757338173,0.011066698265366921
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriales_unclassified;g__Flavobacteriales_unclassified;s__Flavobacteriales_bacterium,dropped,species,0.031611754229741766,0.07149830985915494,0.030068072323295985,0.3333333333333333,2.159605757338173,0.03346642869402262
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriales_unclassified;g__GGB1662,dropped,genus,0.04229741763134461,0.04865336842105262,0.01611785152204403,0.3333333333333333,1.7315240097740576,0.015736844542941435
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriales_unclassified;g__GGB1662;s__GGB1662_SGB2276,dropped,species,0.04229741763134461,0.04865336842105262,0.01611785152204403,0.3333333333333333,1.7315240097740576,0.015530868107407036
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae,dropped,family,0.0017809439002671415,0.005747500000000001,0.0002698792726322867,0.1111111111111111,3.307254789296408,0.02746074089973704
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__GGB1843,dropped,genus,0.0017809439002671415,0.005747500000000001,0.0002698792726322867,0.1111111111111111,3.307254789296408,0.02730463341035616
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__GGB1843;s__GGB1843_SGB2524,dropped,species,0.0017809439002671415,0.005747500000000001,0.0002698792726322867,0.1111111111111111,3.307254789296408,0.01350955509171153
k__Bacteria;p__Candidatus_Absconditabacteria,dropped,phylum,0.0004452359750667854,0.00101,2.1311621669071263e-05,0.05555555555555555,4.242640687119286,0.01572662840166512
k__Bacteria;p__Candidatus_Absconditabacteria;c__Candidatus_Absconditabacteria_unclassified,dropped,class,0.0004452359750667854,0.001025323,2.1634946400591237e-05,0.05555555555555555,4.242640687119286,0.025437635786113334
k__Bacteria;p__Candidatus_Absconditabacteria;c__Candidatus_Absconditabacteria_unclassified;o__Candidatus_Absconditabacteria_unclassified,dropped,order,0.0004452359750667854,0.001025323,2.1634946400591237e-05,0.05555555555555555,4.242640687119286,0.032438478415775525
k__Bacteria;p__Candidatus_Absconditabacteria;c__Candidatus_Absconditabacteria_unclassified;o__Candidatus_Absconditabacteria_unclassified;f__Candidatus_Absconditabacteria_unclassified,dropped,family,0.0004452359750667854,0.001025323,2.1634946400591237e-05,0.05555555555555555,4.242640687119286,0.011446583120625265
k__Bacteria;p__Candidatus_Absconditabacteria;c__Candidatus_Absconditabacteria_unclassified;o__Candidatus_Absconditabacteria_unclassified;f__Candidatus_Absconditabacteria_unclassified;g__Candidatus_Absconditabacteria_unclassified,dropped,genus,0.0004452359750667854,0.00101,2.1311621669071263e-05,0.05555555555555555,4.242640687119286,0.01573921148061801
k__Bacteria;p__Candidatus_Absconditabacteria;c__Candidatus_Absconditabacteria_unclassified;o__Candidatus_Absconditabacteria_unclassified;f__Candidatus_Absconditabacteria_unclassified;g__Candidatus_Absconditabacteria_unclassified;s__SR1_bacterium_human_oral_taxon_HOT_345,dropped,species,0.0004452359750667854,0.00057,1.2027350842941207e-05,0.05555555555555555,4.242640687119286,0.011590961581667732
k__Bacteria;p__Candidatus_Absconditabacteria;c__Candidatus_Absconditabacteria_unclassified;o__Candidatus_Absconditabacteria_unclassified;f__Candidatus_Absconditabacteria_unclassified;g__Candidatus_Absconditabacteria_unclassified;s__candidate_division_SR1_bacterium_MGEHA,dropped,species,0.0004452359750667854,0.00044,9.284270826130054e-06,0.05555555555555555,4.242640687119286,0.023813475084539428
k__Bacteria;p__Candidatus_Melainabacteria,dropped,phylum,0.13089937666963491,0.3562427551020409,0.28608505542653756,0.3333333333333333,1.7314513396328142,0.006365299172398573
k__Bacteria;p__Candidatus_Melainabacteria;c__Candidatus_Melainabacteria_unclassified,dropped,class,0.13089937666963491,0.3562435,0.28608518876206585,0.3333333333333333,1.7314513396328142,0.01803078055962059
k__Bacteria;p__Candidatus_Melainabacteria;c__Candidatus_Melainabacteria_unclassified;o__Candidatus_Gastranaerophilales,dropped,order,0.13089937666963491,0.3562434998401361,0.2860851887314931,0.3333333333333333,1.7314513396328142,0.013350192298120171
k__Bacteria;p__Candidatus_Melainabacteria;c__Candidatus_Melainabacteria_unclassified;o__Candidatus_Gastranaerophilales;f__Candidatus_Gastranaerophilales_unclassified,dropped,family,0.13089937666963491,0.3562435000102041,0.28608518876266475,0.3333333333333333,1.7314513396328142,0.027942595050069092
k__Bacteria;p__Candidatus_Melainabacteria;c__Candidatus_Melainabacteria_unclassified;o__Candidatus_Gastranaerophilales;f__Candidatus_Gastranaerophilales_unclassified;g__Candidatus_Gastranaerophilales_unclassified,dropped,genus,0.11175422974176313,0.3313889641434263,0.2525469936502585,0.3333333333333333,1.7818188021412715,0.014617359905967731
k__Bacteria;p__Candidatus_Melainabacteria;c__Candidatus_Melainabacteria_unclassified;o__Candidatus_Gastranaerophilales;f__Candidatus_Gastranaerophilales_unclassified;g__Candidatus_Gastranaerophilales_unclassified;s__Candidatus_Gastranaerophilales_bacterium,dropped,species,0.10863757791629564,0.0670200696070778,0.04988011509440664,0.3333333333333333,1.7898412418161038,0.016656975902051032
k__Bacteria;p__Candidatus_Melainabacteria;c__Candidatus_Melainabacteria_unclassified;o__Candidatus_Gastranaerophilales;f__Candidatus_Gastranaerophilales_unclassified;g__Candidatus_Gastranaerophilales_unclassified;s__Candidatus_Gastranaerophilales_unclassified_SGB70776,dropped,species,0.0004452359750667854,0.00186,3.9247144855913416e-05,0.05555555555555555,4.242640687119286,0.020920436785570637
k__Bacteria;p__Candidatus_Melainabacteria;c__Candidatus_Melainabacteria_unclassified;o__Candidatus_Gastranaerophilales;f__Candidatus_Gastranaerophilales_unclassified;g__Candidatus_Gastranaerophilales_unclassified;s__Candidatus_Gastranaerophilales_unclassified_SGB8596,dropped,species,0.0013357079252003562,0.4446566666666667,0.028087459711492957,0.05555555555555555,4.242640687119285,0.020646358746552212
k__Bacteria;p__Candidatus_Melainabacteria;c__Candidatus_Melainabacteria_unclassified;o__Candidatus_Gastranaerophilales;f__Candidatus_Gastranaerophilales_unclassified;g__Candidatus_Gastranaerophilales_unclassified;s__Candidatus_Gastranaerophilales_unclassified_SGB8630,dropped,species,0.010240427426536063,0.17827782608695653,0.044458473338534824,0.2777777777777778,1.911805384101113,0.017377160568641678
k__Bacteria;p__Candidatus_Melainabacteria;c__Candidatus_Melainabacteria_unclassified;o__Candidatus_Gastranaerophilales;f__Candidatus_Gastranaerophilales_unclassified;g__Candidatus_Gastranaerophilales_unclassified;s__Candidatus_Gastranaerophilales_unclassified_SGB8631,dropped,species,0.004897595725734639,0.06525181818181817,0.007677596920638746,0.2222222222222222,2.064737595466027,0.014156533923580242
k__Bacteria;p__Candidatus_Melainabacteria;c__Candidatus_Melainabacteria_unclassified;o__Candidatus_Gastranaerophilales;f__Candidatus_Gastranaerophilales_unclassified;g__GGB5980,dropped,genus,0.036064113980409616,0.06490012345679012,0.029810255805214566,0.3333333333333333,1.6996142843779487,0.028774956513756958
k__Bacteria;p__Candidatus_Melainabacteria;c__Candidatus_Melainabacteria_unclassified;o__Candidatus_Gastranaerophilales;f__Candidatus_Gastranaerophilales_unclassified;g__GGB5980;s__GGB5980_SGB8599,dropped,species,0.036064113980409616,0.06490012345679012,0.029810255805214566,0.3333333333333333,1.6996142843779487,0.020813244247146673
k__Bacteria;p__Candidatus_Melainabacteria;c__Candidatus_Melainabacteria_unclassified;o__Candidatus_Gastranaerophilales;f__Candidatus_Gastranaerophilales_unclassified;g__GGB5997,dropped,genus,0.012911843276936777,0.1624444827586207,0.05223622832876541,0.2777777777777778,1.8782187075614354,0.011215958584747776
k__Bacteria;p__Candidatus_Melainabacteria;c__Candidatus_Melainabacteria_unclassified;o__Candidatus_Gastranaerophilales;f__Candidatus_Gastranaerophilales_unclassified;g__GGB5997;s__GGB5997_SGB8620,dropped,species,0.012911843276936777,0.1624444827586207,0.05223622832876541,0.2777777777777778,1.8782187075614354,0.02503215426839668
k__Bacteria;p__Candidatus_Melainabacteria;c__Candidatus_Melainabacteria_unclassified;o__Candidatus_Gastranaerophilales;f__Candidatus_Gastranaerophilales_unclassified;g__GGB5998,dropped,genus,0.0013357079252003562,0.2805666666666667,0.017004001368671962,0.1111111111111111,2.9609714492828783,0.016825306417938668
k__Bacteria;p__Candidatus_Melainabacteria;c__Candidatus_Melainabacteria_unclassified;o__Candidatus_Gastranaerophilales;f__Candidatus_Gastranaerophilales_unclassified;g__GGB5998;s__GGB5998_SGB8621,dropped,species,0.0013357079252003562,0.2805666666666667,0.017004001368671962,0.1111111111111111,2.9609714492828783,0.02715023150296405
k__Bacteria;p__Candidatus_Melainabacteria;c__Candidatus_Melainabacteria_unclassified;o__Candidatus_Gastranaerophilales;f__Candidatus_Gastranaerophilales_unclassified;g__GGB6007,dropped,genus,0.014692787177203919,0.07741393939393938,0.02492658824569308,0.2777777777777778,1.9802412451723788,0.012796006484157019
k__Bacteria;p__Candidatus_Melainabacteria;c__Candidatus_Melainabacteria_unclassified;o__Candidatus_Gastranaerophilales;f__Candidatus_Gastranaerophilales_unclassified;g__GGB6007;s__GGB6007_SGB8633,dropped,species,0.0013357079252003562,0.013316666666666666,0.0006929194241797949,0.1111111111111111,3.18946974746609,0.016163482739608073
k__Bacteria;p__Candidatus_Melainabacteria;c__Candidatus_Melainabacteria_unclassified;o__Candidatus_Gastranaerophilales;f__Candidatus_Gastranaerophilales_unclassified;g__GGB6007;s__GGB6007_SGB8634,dropped,species,0.013802315227070348,0.08111935483870966,0.024914160416624743,0.2777777777777778,1.9552569601419791,0.015561178941400888
k__Bacteria;p__Candidatus_Melainabacteria;c__Candidatus_Melainabacteria_unclassified;o__Candidatus_Gastranaerophilales;f__Candidatus_Gastranaerophilales_unclassified;g__GGB6009,dropped,genus,0.0013357079252003562,0.014369999999999999,0.0007184340311935573,0.05555555555555555,4.242640687119285,0.0210969689578873
k__Bacteria;p__Candidatus_Melainabacteria;c__Candidatus_Melainabacteria_unclassified;o__Candidatus_Gastranaerophilales;f__Candidatus_Gastranaerophilales_unclassified;g__GGB6009;s__GGB6009_SGB8636,dropped,species,0.0013357079252003562,0.014369999999999999,0.0007184340311935573,0.05555555555555555,4.242640687119285,0.012830784965891165
