microbe,status
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_saxonica,dropped
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_simiae,dropped
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp_PH1b,dropped
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_weihenstephanensis,dropped
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales,dropped
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae,dropped
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas,dropped
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas_maltophilia,dropped
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas,dropped
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas;s__Xanthomonas_arboricola,dropped
k__Bacteria;p__Spirochaetes,dropped
k__Bacteria;p__Spirochaetes;c__Spirochaetia,dropped
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Brachyspirales,dropped
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Brachyspirales;f__Brachyspiraceae,dropped
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Brachyspirales;f__Brachyspiraceae;g__Brachyspira,dropped
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Brachyspirales;f__Brachyspiraceae;g__Brachyspira;s__Brachyspira_aalborgi,dropped
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Brachyspirales;f__Brachyspiraceae;g__Brachyspira;s__Brachyspira_pilosicoli,dropped
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__GGB2674,dropped
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__GGB2674;s__GGB2674_SGB3609,dropped
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__Treponema_SGB69443,dropped
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__Treponema_berlinense,dropped
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__Treponema_denticola,dropped
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__Treponema_lecithinolyticum,dropped
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__Treponema_maltophilum,dropped
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__Treponema_medium,dropped
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__Treponema_pectinovorum,dropped
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__Treponema_porcinum,dropped
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__Treponema_sp_Marseille_Q3903,dropped
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__Treponema_sp_Marseille_Q4130,dropped
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__Treponema_sp_OMZ_804,dropped
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetia_unclassified,dropped
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetia_unclassified;f__Spirochaetia_unclassified,dropped
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetia_unclassified;f__Spirochaetia_unclassified;g__Spirochaetia_unclassified,dropped
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetia_unclassified;f__Spirochaetia_unclassified;g__Spirochaetia_unclassified;s__Spirochaetia_bacterium,dropped
k__Bacteria;p__Synergistetes,dropped
k__Bacteria;p__Synergistetes;c__Synergistia,dropped
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales,dropped
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae,dropped
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus,dropped
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus;s__Cloacibacillus_evryensis,dropped
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus;s__Cloacibacillus_porcorum,dropped
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus;s__Cloacibacillus_sp_An23,dropped
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Fretibacterium,dropped
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Fretibacterium;s__Fretibacterium_fastidiosum,dropped
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__GGB10852,dropped
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__GGB10852;s__GGB10852_SGB17523,dropped
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Pyramidobacter,dropped
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Pyramidobacter;s__Pyramidobacter_piscolens,dropped
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Pyramidobacter;s__Pyramidobacter_sp_C12_8,dropped
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Synergistaceae_unclassified,dropped
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Synergistaceae_unclassified;s__Synergistaceae_bacterium,dropped
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Synergistes,dropped
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Synergistes;s__Synergistes_jonesii,dropped
k__Bacteria;p__Tenericutes,dropped
k__Bacteria;p__Tenericutes;c__Mollicutes,dropped
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales,dropped
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmatales_unclassified,dropped
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmatales_unclassified;g__Acholeplasmatales_unclassified,dropped
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmatales_unclassified;g__Acholeplasmatales_unclassified;s__Acholeplasmatales_bacterium,dropped
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmatales_unclassified;g__Acholeplasmatales_unclassified;s__Acholeplasmatales_unclassified_SGB6584,dropped
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Entomoplasmatales,dropped
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Entomoplasmatales;f__Spiroplasmataceae,dropped
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Entomoplasmatales;f__Spiroplasmataceae;g__GGB12293,dropped
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Entomoplasmatales;f__Spiroplasmataceae;g__GGB12293;s__GGB12293_SGB19125,dropped
k__Bacteria;p__Verrucomicrobia;c__CFGB2164,dropped
k__Bacteria;p__Verrucomicrobia;c__CFGB2164;o__OFGB2164,dropped
k__Bacteria;p__Verrucomicrobia;c__CFGB2164;o__OFGB2164;f__FGB2164,dropped
k__Bacteria;p__Verrucomicrobia;c__CFGB2164;o__OFGB2164;f__FGB2164;g__GGB6132,dropped
k__Bacteria;p__Verrucomicrobia;c__CFGB2164;o__OFGB2164;f__FGB2164;g__GGB6132;s__GGB6132_SGB8779,dropped
k__Bacteria;p__Verrucomicrobia;c__CFGB2165,dropped
k__Bacteria;p__Verrucomicrobia;c__CFGB2165;o__OFGB2165,dropped
k__Bacteria;p__Verrucomicrobia;c__CFGB2165;o__OFGB2165;f__FGB2165,dropped
k__Bacteria;p__Verrucomicrobia;c__CFGB2165;o__OFGB2165;f__FGB2165;g__GGB6133,dropped
k__Bacteria;p__Verrucomicrobia;c__CFGB2165;o__OFGB2165;f__FGB2165;g__GGB6133;s__GGB6133_SGB8780,dropped
k__Bacteria;p__Verrucomicrobia;c__CFGB6128,dropped
k__Bacteria;p__Verrucomicrobia;c__CFGB6128;o__OFGB6128,dropped
k__Bacteria;p__Verrucomicrobia;c__CFGB6128;o__OFGB6128;f__FGB6128,dropped
k__Bacteria;p__Verrucomicrobia;c__CFGB6128;o__OFGB6128;f__FGB6128;g__GGB52930,dropped
k__Bacteria;p__Verrucomicrobia;c__CFGB6128;o__OFGB6128;f__FGB6128;g__GGB52930;s__GGB52930_SGB73859,dropped
k__Bacteria;p__Verrucomicrobia;c__Opitutae,dropped
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales,dropped
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutales_unclassified,dropped
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutales_unclassified;g__GGB6127,dropped
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutales_unclassified;g__GGB6127;s__GGB6127_SGB8773,dropped
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutales_unclassified;g__GGB6128,dropped
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutales_unclassified;g__GGB6128;s__GGB6128_SGB8774,dropped
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutales_unclassified;g__Opitutales_unclassified,dropped
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutales_unclassified;g__Opitutales_unclassified;s__Opitutales_bacterium,dropped
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutales_unclassified;g__Opitutales_unclassified;s__Opitutales_unclassified_SGB8775,dropped
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales,dropped
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae,dropped
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__Puniceicoccaceae_unclassified,dropped
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__Puniceicoccaceae_unclassified;s__Puniceicoccaceae_bacterium_Marseille_Q1082,dropped
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia_sp_BIOML_A40,dropped
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia_sp_KLE1605,dropped
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__GGB6529,dropped
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__GGB6529;s__GGB6529_SGB9222,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinobaculum,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinobaculum_s__Actinobaculum_massiliense,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinobaculum_s__Actinobaculum_sp_oral_taxon_183,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinomyces_s__Actinomyces_cardiffensis,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinomyces_s__Actinomyces_georgiae,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinomyces_s__Actinomyces_graevenitzii,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinomyces_s__Actinomyces_hongkongensis,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinomyces_s__Actinomyces_johnsonii,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinomyces_s__Actinomyces_massiliensis,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinomyces_s__Actinomyces_meyeri,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinomyces_s__Actinomyces_naeslundii,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinomyces_s__Actinomyces_odontolyticus,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinomyces_s__Actinomyces_oris,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinomyces_s__Actinomyces_radicidentis,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinomyces_s__Actinomyces_sp_HMSC035G02,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinomyces_s__Actinomyces_sp_HPA0247,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinomyces_s__Actinomyces_sp_ICM47,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinomyces_s__Actinomyces_sp_S6_Spd3,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinomyces_s__Actinomyces_sp_oral_taxon_170,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinomyces_s__Actinomyces_sp_oral_taxon_180,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinomyces_s__Actinomyces_sp_oral_taxon_181,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinomyces_s__Actinomyces_sp_oral_taxon_414,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinomyces_s__Actinomyces_sp_oral_taxon_448,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinomyces_s__Actinomyces_sp_oral_taxon_897,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinomyces_s__Actinomyces_turicensis,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinomyces_s__Actinomyces_urogenitalis,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinomyces_s__Actinomyces_viscosus,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinotignum,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinotignum_s__Actinotignum_schaalii,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Actinotignum_s__Actinotignum_timonense,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Trueperella,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Trueperella_s__Trueperella_bernardiae,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Varibaculum,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Actinomycetaceae_g__Varibaculum_s__Varibaculum_cambriense,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Bifidobacteriales_f__Bifidobacteriaceae_g__Alloscardovia,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Bifidobacteriales_f__Bifidobacteriaceae_g__Alloscardovia_s__Alloscardovia_omnicolens,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Bifidobacteriales_f__Bifidobacteriaceae_g__Bifidobacterium_s__Bifidobacterium_anseris,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Bifidobacteriales_f__Bifidobacteriaceae_g__Bifidobacterium_s__Bifidobacterium_gallinarum,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Bifidobacteriales_f__Bifidobacteriaceae_g__Bifidobacterium_s__Bifidobacterium_kashiwanohense,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Bifidobacteriales_f__Bifidobacteriaceae_g__Bifidobacterium_s__Bifidobacterium_pseudolongum,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Bifidobacteriales_f__Bifidobacteriaceae_g__Bifidobacterium_s__Bifidobacterium_pullorum,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Bifidobacteriales_f__Bifidobacteriaceae_g__Bifidobacterium_s__Bifidobacterium_saeculare,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Bifidobacteriales_f__Bifidobacteriaceae_g__Bifidobacterium_s__Bifidobacterium_scardovii,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Bifidobacteriales_f__Bifidobacteriaceae_g__Gardnerella,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Bifidobacteriales_f__Bifidobacteriaceae_g__Gardnerella_s__Gardnerella_vaginalis,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Bifidobacteriales_f__Bifidobacteriaceae_g__Parascardovia,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Bifidobacteriales_f__Bifidobacteriaceae_g__Parascardovia_s__Parascardovia_denticolens,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Bifidobacteriales_f__Bifidobacteriaceae_g__Scardovia,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Bifidobacteriales_f__Bifidobacteriaceae_g__Scardovia_s__Scardovia_wiggsiae,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Corynebacteriales,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Corynebacteriales_f__Corynebacteriaceae,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Corynebacteriales_f__Corynebacteriaceae_g__Corynebacterium,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Corynebacteriales_f__Corynebacteriaceae_g__Corynebacterium_s__Corynebacterium_amycolatum,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Corynebacteriales_f__Corynebacteriaceae_g__Corynebacterium_s__Corynebacterium_durum,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Corynebacteriales_f__Corynebacteriaceae_g__Corynebacterium_s__Corynebacterium_flavescens,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Corynebacteriales_f__Corynebacteriaceae_g__Corynebacterium_s__Corynebacterium_glutamicum,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Corynebacteriales_f__Corynebacteriaceae_g__Corynebacterium_s__Corynebacterium_matruchotii,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Corynebacteriales_f__Corynebacteriaceae_g__Corynebacterium_s__Corynebacterium_pseudodiphtheriticum,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Corynebacteriales_f__Corynebacteriaceae_g__Corynebacterium_s__Corynebacterium_striatum,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Corynebacteriales_f__Corynebacteriaceae_g__Corynebacterium_s__Corynebacterium_variabile,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Corynebacteriales_f__Corynebacteriales_unclassified,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Corynebacteriales_f__Corynebacteriales_unclassified_g__Lawsonella,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Corynebacteriales_f__Corynebacteriales_unclassified_g__Lawsonella_s__Lawsonella_clevelandensis,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Micrococcales_f__Dermabacteraceae,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Micrococcales_f__Dermabacteraceae_g__Dermabacter,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Micrococcales_f__Dermabacteraceae_g__Dermabacter_s__Dermabacter_hominis,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Micrococcales_f__Microbacteriaceae,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Micrococcales_f__Microbacteriaceae_g__Leifsonia,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Micrococcales_f__Microbacteriaceae_g__Leifsonia_s__Leifsonia_xyli,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Micrococcales_f__Micrococcaceae_g__Kocuria,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Micrococcales_f__Micrococcaceae_g__Kocuria_s__Kocuria_kristinae,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Micrococcales_f__Micrococcaceae_g__Rothia_s__Rothia_aeria,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Micrococcales_f__Micrococcaceae_g__Rothia_s__Rothia_dentocariosa,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Propionibacteriales,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Propionibacteriales_f__Propionibacteriaceae,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Propionibacteriales_f__Propionibacteriaceae_g__Acidipropionibacterium,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Propionibacteriales_f__Propionibacteriaceae_g__Acidipropionibacterium_s__Acidipropionibacterium_acidipropionici,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Propionibacteriales_f__Propionibacteriaceae_g__Cutibacterium,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Propionibacteriales_f__Propionibacteriaceae_g__Cutibacterium_s__Cutibacterium_acnes,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Propionibacteriales_f__Propionibacteriaceae_g__Cutibacterium_s__Cutibacterium_granulosum,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Propionibacteriales_f__Propionibacteriaceae_g__Propionibacterium_s__Propionibacterium_acidifaciens,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Propionibacteriales_f__Propionibacteriaceae_g__Propionibacterium_s__Propionibacterium_freudenreichii,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Propionibacteriales_f__Propionibacteriaceae_g__Pseudopropionibacterium,dropped
k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Propionibacteriales_f__Propionibacteriaceae_g__Pseudopropionibacterium_s__Pseudopropionibacterium_propionicum,dropped
k__Bacteria_p__Actinobacteria_c__Coriobacteriia_o__Coriobacteriales_f__Atopobiaceae,dropped
k__Bacteria_p__Actinobacteria_c__Coriobacteriia_o__Coriobacteriales_f__Atopobiaceae_g__Atopobium,dropped
k__Bacteria_p__Actinobacteria_c__Coriobacteriia_o__Coriobacteriales_f__Atopobiaceae_g__Atopobium_s__Atopobium_deltae,dropped
k__Bacteria_p__Actinobacteria_c__Coriobacteriia_o__Coriobacteriales_f__Atopobiaceae_g__Atopobium_s__Atopobium_minutum,dropped
k__Bacteria_p__Actinobacteria_c__Coriobacteriia_o__Coriobacteriales_f__Atopobiaceae_g__Atopobium_s__Atopobium_parvulum,dropped
k__Bacteria_p__Actinobacteria_c__Coriobacteriia_o__Coriobacteriales_f__Atopobiaceae_g__Atopobium_s__Atopobium_rimae,dropped
k__Bacteria_p__Actinobacteria_c__Coriobacteriia_o__Coriobacteriales_f__Atopobiaceae_g__Atopobium_s__Atopobium_sp_oral_taxon_199,dropped
k__Bacteria_p__Actinobacteria_c__Coriobacteriia_o__Coriobacteriales_f__Atopobiaceae_g__Atopobium_s__Atopobium_vaginae,dropped
k__Bacteria_p__Actinobacteria_c__Coriobacteriia_o__Coriobacteriales_f__Atopobiaceae_g__Olsenella,dropped
k__Bacteria_p__Actinobacteria_c__Coriobacteriia_o__Coriobacteriales_f__Atopobiaceae_g__Olsenella_s__Olsenella_profusa,dropped
k__Bacteria_p__Actinobacteria_c__Coriobacteriia_o__Coriobacteriales_f__Atopobiaceae_g__Olsenella_s__Olsenella_scatoligenes,dropped
k__Bacteria_p__Actinobacteria_c__Coriobacteriia_o__Coriobacteriales_f__Atopobiaceae_g__Olsenella_s__Olsenella_sp_An188,dropped
k__Bacteria_p__Actinobacteria_c__Coriobacteriia_o__Coriobacteriales_f__Atopobiaceae_g__Olsenella_s__Olsenella_sp_KH3B4,dropped
k__Bacteria_p__Actinobacteria_c__Coriobacteriia_o__Coriobacteriales_f__Atopobiaceae_g__Olsenella_s__Olsenella_uli,dropped
k__Bacteria_p__Actinobacteria_c__Coriobacteriia_o__Coriobacteriales_f__Atopobiaceae_g__Olsenella_s__Olsenella_umbonata,dropped
k__Bacteria_p__Actinobacteria_c__Coriobacteriia_o__Coriobacteriales_f__Coriobacteriaceae_g__Collinsella_s__Collinsella_sp,dropped
k__Bacteria_p__Actinobacteria_c__Coriobacteriia_o__Coriobacteriales_f__Coriobacteriaceae_g__Collinsella_s__Collinsella_sp_An271,dropped
k__Bacteria_p__Actinobacteria_c__Coriobacteriia_o__Coriobacteriales_f__Coriobacteriaceae_g__Collinsella_s__Collinsella_sp_An7,dropped
k__Bacteria_p__Actinobacteria_c__Coriobacteriia_o__Coriobacteriales_f__Coriobacteriaceae_g__Enorma,dropped
k__Bacteria_p__Actinobacteria_c__Coriobacteriia_o__Coriobacteriales_f__Coriobacteriaceae_g__Enorma_s__Collinsella_massiliensis,dropped
